maille;date_jour;jour_semaine;semaine;annee;donnees;conso_corrigee;borne_inf;borne_sup;borne_moyenne;conso_brute;borne_inf_brute;borne_sup_brute;borne_moyenne_brute
jour;2023-06-06;23_2;23;2023;CPRC;42983,5625000000;46384,2738333333;48471,3297291667;47092,8319618056;43414,3041666667;46340,1592500000;48601,9734791667;47270,4350868056
jour;2023-06-06;23_2;23;2022;CPRC;45073,2395833333;NA;NA;NA;45173,4625000000;NA;NA;NA
jour;2023-06-06;23_2;23;2021;CPRC;45418,7143958333;NA;NA;NA;45616,5560625000;NA;NA;NA
jour;2023-06-06;23_2;23;2020;CPRC;42521,0211250000;NA;NA;NA;43145,3440416667;NA;NA;NA
jour;2023-06-05;23_1;23;2023;CPRC;42203,8125000000;44986,5373958333;46923,5483125000;46004,8121625000;42595,3479166667;45476,4540625000;47213,3087291667;46292,1129958333
jour;2023-06-05;23_1;23;2022;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-06-05;23_1;23;2021;CPRC;44439,9069791667;NA;NA;NA;44462,4528125000;NA;NA;NA
jour;2023-06-05;23_1;23;2020;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-06-04;22_7;22;2023;CPRC;36505,2083333333;37977,9081041667;39339,6910416667;38645,9829756944;36812,5750000000;38175,4782708333;39537,4982916667;38921,1652673611
jour;2023-06-04;22_7;22;2022;CPRC;37867,2937500000;NA;NA;NA;38354,7666666667;NA;NA;NA
jour;2023-06-04;22_7;22;2021;CPRC;38157,6249583333;NA;NA;NA;38134,4728750000;NA;NA;NA
jour;2023-06-04;22_7;22;2020;CPRC;35146,3963958333;NA;NA;NA;35467,9109791667;NA;NA;NA
jour;2023-06-03;22_6;22;2023;CPRC;38866,6250000000;40618,4208958333;42419,7505833333;41501,8162916667;38992,5687500000;40899,8063125000;42852,1901666667;41774,3114305556
jour;2023-06-03;22_6;22;2022;CPRC;40684,3437500000;NA;NA;NA;41302,3250000000;NA;NA;NA
jour;2023-06-03;22_6;22;2021;CPRC;40093,4182708333;NA;NA;NA;40090,1141041667;NA;NA;NA
jour;2023-06-03;22_6;22;2020;CPRC;37575,6185833333;NA;NA;NA;37869,0123333333;NA;NA;NA
jour;2023-06-02;22_5;22;2023;CPRC;43316,1875000000;43212,4599375000;48087,4821250000;46182,4402465278;43538,9062500000;43367,2391041667;48833,3800416667;46544,4676770833
jour;2023-06-02;22_5;22;2022;CPRC;45605,7604166667;NA;NA;NA;45961,6729166667;NA;NA;NA
jour;2023-06-02;22_5;22;2021;CPRC;44916,2315208333;NA;NA;NA;45158,9981875000;NA;NA;NA
jour;2023-06-02;22_5;22;2020;CPRC;41752,1991875000;NA;NA;NA;42108,4929375000;NA;NA;NA
jour;2023-06-01;22_4;22;2023;CPRC;43712,1875000000;47181,7373333333;48638,1131250000;47963,4465416667;44081,6187500000;47418,2144166667;49357,7547916667;48337,9001875000
jour;2023-06-01;22_4;22;2022;CPRC;46347,0854166667;NA;NA;NA;46428,1916666667;NA;NA;NA
jour;2023-06-01;22_4;22;2021;CPRC;45306,8704166667;NA;NA;NA;45758,2829166667;NA;NA;NA
jour;2023-06-01;22_4;22;2020;CPRC;42423,2430208333;NA;NA;NA;42766,5284375000;NA;NA;NA
jour;2023-05-31;22_3;22;2023;CPRC;43506,7916666667;46928,3799375000;48331,0980000000;47678,4723680556;43747,7541666667;47425,1799166667;49753,2813333333;48383,0942430556
jour;2023-05-31;22_3;22;2022;CPRC;46324,1062500000;NA;NA;NA;46312,0541666667;NA;NA;NA
jour;2023-05-31;22_3;22;2021;CPRC;44954,1966041667;NA;NA;NA;45475,0361875000;NA;NA;NA
jour;2023-05-31;22_3;22;2020;CPRC;42371,6943541667;NA;NA;NA;42681,4276875000;NA;NA;NA
jour;2023-05-30;22_2;22;2023;CPRC;42581,4791666667;46520,8767500000;48434,6394583333;47466,2214791667;42834,3437500000;46876,4538333333;49871,9271458333;48167,5930069444
jour;2023-05-30;22_2;22;2022;CPRC;45975,3395833333;NA;NA;NA;46015,1104166667;NA;NA;NA
